2024-12-16 13:08:42,812 - Training started for model: eff_b1
2024-12-16 13:14:54,763 - Epoch 30/100, Train Loss: 0.0409, Train Acc: 0.9771, Train F1: 0.9902 Test Loss: 2.5357, Test Acc: 0.3869, Test F1: 0.3791
2024-12-16 13:15:07,480 - Epoch 31/100, Train Loss: 0.0425, Train Acc: 0.9753, Train F1: 0.9885 Test Loss: 2.6934, Test Acc: 0.3750, Test F1: 0.3801
2024-12-16 13:15:20,177 - Epoch 32/100, Train Loss: 0.0525, Train Acc: 0.9762, Train F1: 0.9893 Test Loss: 2.7381, Test Acc: 0.3690, Test F1: 0.3732
2024-12-16 13:15:31,565 - Epoch 33/100, Train Loss: 0.0380, Train Acc: 0.9780, Train F1: 0.9912 Test Loss: 2.7067, Test Acc: 0.3571, Test F1: 0.3473
2024-12-16 13:15:41,735 - Epoch 34/100, Train Loss: 0.0453, Train Acc: 0.9797, Train F1: 0.9929 Test Loss: 2.7232, Test Acc: 0.3869, Test F1: 0.3957
2024-12-16 13:15:54,385 - Epoch 35/100, Train Loss: 0.0367, Train Acc: 0.9762, Train F1: 0.9894 Test Loss: 2.7061, Test Acc: 0.3750, Test F1: 0.3652
2024-12-16 13:16:07,292 - Epoch 36/100, Train Loss: 0.0346, Train Acc: 0.9789, Train F1: 0.9919 Test Loss: 2.6882, Test Acc: 0.4107, Test F1: 0.4065
2024-12-16 13:16:20,067 - Epoch 37/100, Train Loss: 0.0356, Train Acc: 0.9762, Train F1: 0.9893 Test Loss: 2.7470, Test Acc: 0.3750, Test F1: 0.3700
2024-12-16 13:16:33,569 - Epoch 38/100, Train Loss: 0.0349, Train Acc: 0.9789, Train F1: 0.9920 Test Loss: 2.8036, Test Acc: 0.3988, Test F1: 0.3812
2024-12-16 13:16:43,803 - Epoch 39/100, Train Loss: 0.0330, Train Acc: 0.9780, Train F1: 0.9911 Test Loss: 2.7937, Test Acc: 0.3750, Test F1: 0.3776
2024-12-16 13:16:56,492 - Epoch 40/100, Train Loss: 0.0283, Train Acc: 0.9789, Train F1: 0.9918 Test Loss: 2.8325, Test Acc: 0.3810, Test F1: 0.3639
2024-12-16 13:17:09,151 - Epoch 41/100, Train Loss: 0.0286, Train Acc: 0.9797, Train F1: 0.9927 Test Loss: 2.8424, Test Acc: 0.3810, Test F1: 0.3634
2024-12-16 13:17:22,080 - Epoch 42/100, Train Loss: 0.0265, Train Acc: 0.9797, Train F1: 0.9928 Test Loss: 2.8695, Test Acc: 0.3750, Test F1: 0.3526
2024-12-16 13:17:34,208 - Epoch 43/100, Train Loss: 0.0356, Train Acc: 0.9744, Train F1: 0.9874 Test Loss: 2.8248, Test Acc: 0.3929, Test F1: 0.3872
2024-12-16 13:17:46,985 - Epoch 44/100, Train Loss: 0.0401, Train Acc: 0.9771, Train F1: 0.9901 Test Loss: 2.8337, Test Acc: 0.3869, Test F1: 0.3697
2024-12-16 13:18:00,714 - Epoch 45/100, Train Loss: 0.0261, Train Acc: 0.9780, Train F1: 0.9911 Test Loss: 2.9029, Test Acc: 0.3690, Test F1: 0.3796
2024-12-16 13:18:14,578 - Epoch 46/100, Train Loss: 0.0253, Train Acc: 0.9771, Train F1: 0.9902 Test Loss: 2.8942, Test Acc: 0.3869, Test F1: 0.3765
2024-12-16 13:18:28,416 - Epoch 47/100, Train Loss: 0.0270, Train Acc: 0.9780, Train F1: 0.9911 Test Loss: 2.9067, Test Acc: 0.3750, Test F1: 0.3731
2024-12-16 13:18:42,264 - Epoch 48/100, Train Loss: 0.0252, Train Acc: 0.9771, Train F1: 0.9900 Test Loss: 2.9803, Test Acc: 0.3631, Test F1: 0.3590
2024-12-16 13:18:55,865 - Epoch 49/100, Train Loss: 0.0268, Train Acc: 0.9771, Train F1: 0.9901 Test Loss: 2.9227, Test Acc: 0.4048, Test F1: 0.3894
2024-12-16 13:19:07,046 - Epoch 50/100, Train Loss: 0.0233, Train Acc: 0.9780, Train F1: 0.9910 Test Loss: 2.9154, Test Acc: 0.3988, Test F1: 0.3819
2024-12-16 13:19:19,758 - Epoch 51/100, Train Loss: 0.0287, Train Acc: 0.9780, Train F1: 0.9910 Test Loss: 2.9890, Test Acc: 0.3571, Test F1: 0.3476
2024-12-16 13:19:32,584 - Epoch 52/100, Train Loss: 0.0273, Train Acc: 0.9771, Train F1: 0.9901 Test Loss: 2.9764, Test Acc: 0.3690, Test F1: 0.3679
2024-12-16 13:19:45,422 - Epoch 53/100, Train Loss: 0.0205, Train Acc: 0.9797, Train F1: 0.9929 Test Loss: 2.8934, Test Acc: 0.3869, Test F1: 0.3747
2024-12-16 13:19:58,626 - Epoch 54/100, Train Loss: 0.0213, Train Acc: 0.9797, Train F1: 0.9927 Test Loss: 2.8663, Test Acc: 0.3929, Test F1: 0.3760
